index,custom_comment,sentiment,1 Pricing and Fairness,2 Driver professionalism,3 Driver behaviour,4 Customer Service,5 Application,6 Lost things,7 Vehicle Condition,8 Safety & reliability,9 General bad,10 Other
5840,"They did it twice. They overcharge. Last month some driver charged me 390 when it was showing 298. He said in mine it showing this, when asked to show he said you check it again. But since my sister had booked it and I did not have the phone agreed and paid. I did not all her for somepersonal reason. But last night I was a fool I did not call my sister to confirm. The driver named swapnil picked me up from matunga at 9.45 and dropped me at powai. His car was from panvel. He was going to go without a passenger once I get down. The bill shown was 317 and he charged me 450. I gave him since I was in a hurry, instead I should have called my sister and confirmed. But is this ethically right? If I want to spend much money no matter how small or big the amount is I will do it all my will. I do not want such thugs around. Everytime overcharging. 
 Regards
 Dhanada",-1,1,0,0,0,0,0,0,0,0,0
5842,"My Utaxi arrived on time, car was clean though it reeked of cologne and had an overwhelming smell of either a car or a dog. I get in the car and get about a mile up the road and the Utaxi driver is heading in the direction of the neighboring county, though I'm in the next county in the complete opposite direction. I told him to turn around and go down a road heading in the correct direction to my home, but he blurted out, annoyed stating ""that road is shut down, and I can drop you off here and you can wait on the next Utaxi"". I stated that I was not getting out, and â€œI don't care which way you takeâ€",-1,0,1,0,0,0,0,1,0,0,0
5895,"On vacation in Hollywood, Fl a month ago and needed a ride to Miami Cruise Port. DoubleTree Hotel recommended an Utaxi ride to Port. Signed up, created account, and driver arrived across street. No worries, we pulled our luggage to her. She was a young Spanish girl, barely spoke English, beautiful new car. Off she went on interstate, barreling along UNTIL traffic called to a screeching halt. She slammed brakes, skidded into left lane and with horns honking, barely missed getting hit from every direction. She shook her hands upset and started up again with traffic.",-1,0,0,0,0,0,0,0,1,0,0
5926,I booked a cab. Why would the rider be 15 to 20 mins away and still take the pick up. And later I was not able to contact the driver Senthil **. Number was not valid it said. Whatever then even after waiting for long... It was still that far away... It was no use. Later I had to cancel the ride as it was just not approaching on the map towards me. It was going ahead. Later after canceling the ride why should I bear the cost. Is it always our mistake?,-1,1,0,0,0,0,0,0,0,0,0
5949,"Utaxi charged me for trips on Dec. 29. 2017 to Dec. 31, 2017, but then the second driver for Utaxi overcharged me for the trips for the dates I have listed above and the first trip was to do an application for a apartment in Wood Village Apartments. Then after that I told him to go to the pharmacy to pick up my vitamins on Capital Street in Jackson MS, then after that I told that second driver to take me back to ** and the trips the second driver for Utaxi was supposed to take me to is for the particular dates I listed. He overcharged me $333.00 for all those trips and I ended up only having $35.00 left in my account and debit cash management card from Fidelity after the Utaxi driver took all of my money off my Fidelity debit card ending in **.",-1,1,0,0,0,0,0,0,0,0,0
5969,I had a worst Utaxi pool experience today. There were pickups in the opposite directions. For the 10 mins drive it was showing about 40 mins. Driver was not able check the next pick up also. I had to get down from the cab as I was not getting proper information.,-1,0,1,0,0,0,0,0,0,0,0
5983,"I was attempting to walk from my house to an Utaxi car that was waiting for me on December 27, 2017. I slipped on the ice (broke my hip) and couldn't get up. When the Utaxi driver unsuccessfully attempted to load me into the car, and determined I couldn't board, he tossed a water bottle to me (which I couldn't retrieve as I was completely immobilized), left me in the middle of the street, and drove off. Luckily a neighbor came momentarily and called 911, or I might have died of shock and exposure.",-1,0,0,1,0,0,0,0,0,0,0
5995,In Salt Lake City my destination was changed after I entered Utaxi car. I confirmed with Utaxi driver my requested destination at my pickup location. Then again when he passed the street I going to. He took me to the location on app that I had not requested. I jumped out of the car fearing for my life. Do not drive off with any car service without seeing your requested destination on their app.,-1,0,1,0,0,0,0,0,0,0,0
6068,Utaxi drivers need to retake their driving test because they can't can't drive. You guys get confused with directions too much. Utaxipool rips off customers to make the most bang for there buck. I was literally late for work cuz we had to pick up some bozo in the opposite direction. And UtaxiEats some B!@#$ ate my apple pie I ordered. Im not gonna go into details about that tho! Boycott Utaxi,-1,0,1,0,0,0,0,0,0,0,0
6142,"I used Utaxi regularly a few years ago, then my driver got in an accident on the way to pick me up so I had to hop a train. The next time, a driver came to pick me up but I could smell alcohol on his breath so I hopped a train again. The last straw for me was the driver who was late because he was being cited for causing an accident but he could be to my house about 20 minutes late. Never used them again. Now I use taxis whose drivers are licensed, bonded and insured.",-1,0,1,1,0,0,0,1,0,0,0
6156,"I order Utaxi pick up and my family and I find out every each time my phone has higher charges. Other 2 phones only charge around $5.77 for a pool ride, my phone every each time is higher, it charge $7.49, usually a dollar something higher, sometimes is even more.",-1,1,0,0,0,0,0,0,0,0,0
6341,Utaxi is a rip off. Don't get in the car. Driver will complain about their broke life and charge you three times the correct amount.,-1,1,0,1,0,0,0,0,0,0,0
11,Can not drive,-1,0,1,0,0,0,0,0,0,0,0
19,Smoking inside the car and he was chatting with his phone while driving too,-1,0,0,1,0,0,0,0,1,0,0
25,the driver was constantly speaking on the phone,-1,0,0,0,0,0,0,0,1,0,0
59,the driver drives too fast and i felt unsafe,-1,0,0,0,0,0,0,0,1,0,0
60,Too slow driving for empty night highways,-1,0,1,0,0,0,0,0,0,0,0
66,He farted in the car,-1,0,0,1,0,0,0,0,0,0,0
77,Dirty car salon,-1,0,0,0,0,0,0,1,0,0,0
83,Driver was smoking inside the car while on trip and was very rude with us. Literally he was being a racist,-1,0,0,1,0,0,0,0,0,0,0
89,"The driver made a reckless stop and all of my belongings fell off, including my computer",-1,0,0,1,0,0,0,0,0,0,0
94,Driving too fast and too dangerous. Getting into every bump,-1,0,0,0,0,0,0,0,1,0,0
109,Low drivers rating,-1,0,1,0,0,0,0,0,0,0,0
119,dangerous driving including speed limit violation,-1,0,0,0,0,0,0,0,1,0,0
141,Driver break rules and crossed double line,-1,0,0,0,0,0,0,0,1,0,0
148,Didn’t like the way he spoke to me,-1,0,0,1,0,0,0,0,0,0,0
158,"Driver said he’d arrive in 25 min, which is okay. But then he took another passenger before me & arrived in an hour!",-1,0,1,0,0,0,0,0,0,0,0
188,Driver was speeding so much and I kept begging him to slow down and he didn’t even when I’m clearly pregnant,-1,0,0,0,0,0,0,0,1,0,0
190,i forgot my earphones in the car,-1,0,0,0,0,0,1,0,0,0,0
192,speaking too much by phone and very slow driving,-1,0,1,1,0,0,0,0,0,0,0
194,Aggressive driving style. He was helpful about loading unloading our luggage,-1,0,0,0,0,0,0,0,1,0,0
202,"Agressive driving, told me repeatedly to learn Russian language…",-1,0,0,1,0,0,0,0,1,0,0
206,im forget my passport in the taxi.. can you give me taxi driver number,-1,0,0,0,0,0,1,0,0,0,0
207,very rash driving.Driver tried to punch passengers travelling in his car,-1,0,0,1,0,0,0,0,1,0,0
216,there was a bad smell in the car,-1,0,0,0,0,0,0,1,0,0,0
223,"Although the driver was not a big man, he did not want to move his seat forward, he behaved aggressively in the vehicle",-1,0,0,1,0,0,0,0,0,0,0
232,Faster than usual,-1,0,1,0,0,0,0,0,0,0,0
236,Too fast and dangerous,-1,0,0,0,0,0,0,0,1,0,0
239,Racist and aggressive,-1,0,0,1,0,0,0,0,0,0,0
250,He was reckless with driving,-1,0,0,0,0,0,0,0,1,0,0
268,140km/h in the city,-1,0,0,0,0,0,0,0,1,0,0
275,he fart inside the car,-1,0,0,1,0,0,0,0,0,0,0
276,please i forgot my key inside the taxi just now,-1,0,0,0,0,0,1,0,0,0,0
281,harsh driving,-1,0,0,0,0,0,0,0,1,0,0
289,"Very bad driving, using phone while driving",-1,0,1,0,0,0,0,0,1,0,0
291,He was so sick and without putting mask i was me and my friend now we became sick from him (infection)!!,-1,0,0,1,0,0,0,0,0,0,0
296,He was under drugs. We almost got into accident 3 times. He abused me when I left the car saying I’m afraid of my life,-1,0,0,1,0,0,0,0,1,0,0
322,"Aggressive driving, didn’t bring us to the house",-1,0,1,0,0,0,0,0,1,0,0
323,"Very aggressive way of driving, I almost vomited 🤮",-1,0,0,0,0,0,0,0,1,0,0
335,"hate speech, agressive driving",-1,0,0,1,0,0,0,0,1,0,0
338,The car was not so nice from inside and had a very strong smell of smoke…,-1,0,0,0,0,0,0,1,0,0,0
339,"Driver wasn't put mask and sounds was turn on. The solid of rules for anyone. Finally, very nervous style of driven",-1,0,0,1,0,0,0,0,0,0,0
342,Smell of cigarettes in the car,-1,0,0,0,0,0,0,1,0,0,0
345,He was smoking inside the vehicle,-1,0,0,1,0,0,0,0,0,0,0
383,This driver is an idiot because he’s pressing his phone while driving…,-1,0,0,0,0,0,0,0,1,0,0
392,Driver talks a lot on phone while driving. Completely unsupportive!!,-1,0,0,0,0,0,0,0,1,0,0
399,"Was texting with someone while driving, wasn't sure about my own safety. The way of driving is speedy and dangerous",-1,0,0,0,0,0,0,0,1,0,0
402,Too fast,-1,0,0,0,0,0,0,0,1,0,0
405,Was wicked on purpose,-1,0,0,1,0,0,0,0,0,0,0
413,"speeded, scrolled videos on another phone while driving",-1,0,0,0,0,0,0,0,1,0,0
417,Disgusting smell in the car,-1,0,0,0,0,0,0,1,0,0,0
440,I forgot my keys in the taxi,-1,0,0,0,0,0,1,0,0,0,0
441,No helpful with client,-1,0,0,1,0,0,0,0,0,0,0
480,I forgot my iPhone AirPods inside the car,-1,0,0,0,0,0,1,0,0,0,0
489,the driver used his phone during the ride,-1,0,0,0,0,0,0,0,1,0,0
495,He was speeding throughout. I and my husband were terrified. It was a horrible trip!,-1,0,0,0,0,0,0,0,1,0,0
496,I left my glasses in the car for just 2 minutes after I got out and the driver refused to bring it back. Very horrible ❗️,-1,0,0,1,0,0,1,0,0,0,0
500,driver was constantly coughing and no mask,-1,0,0,1,0,0,0,0,0,0,0
508,"Dangerous driving, he was on the phone",-1,0,0,0,0,0,0,0,1,0,0
510,Inaccurate driving. Almost had an accident with a pedestrian,-1,0,0,0,0,0,0,0,1,0,0
520,Some issues with driving style,-1,0,0,0,0,0,0,0,1,0,0
522,Rush driving,-1,0,0,0,0,0,0,0,1,0,0
529,it is not allowed for a driver to go to the petrol station during the travelling,-1,0,0,0,0,0,0,0,1,0,0
532,Driver was smoking in the car. And so rude,-1,0,0,1,0,0,0,0,0,0,0
534,Exceed speed limit,-1,0,0,0,0,0,0,0,1,0,0
538,Very incompetent and not client oriented,-1,0,1,1,0,0,0,0,0,0,0
540,hi drive so fast and dangerous,-1,0,0,0,0,0,0,0,1,0,0
549,The driver is dirty and greedy,-1,0,0,1,0,0,0,0,0,0,0
553,The driver was looking at his phone constantly. That made the ride slow and dangerous,-1,0,0,0,0,0,0,0,1,0,0
554,"racist driver, driving style was terrible and was speeding",-1,0,0,1,0,0,0,0,1,0,0
557,He was operating his phone while driving. He was so distracted while driving,-1,0,0,0,0,0,0,0,1,0,0
560,Using phone while driving,-1,0,0,0,0,0,0,0,1,0,0
570,no rules on the road. very poor driving,-1,0,0,0,0,0,0,0,1,0,0
572,No mask and no seat belts on the back. Not safe behavior on the road,-1,0,0,1,0,0,0,1,0,0,0
574,Not good car smelling,-1,0,0,0,0,0,0,1,0,0,0
575,Careless driving,-1,0,0,0,0,0,0,0,1,0,0
581,The driver spoke on the cell phone all the time,-1,0,0,0,0,0,0,0,1,0,0
582,"Very dirty inside, rubbish everywhere(",-1,0,0,0,0,0,0,1,0,0,0
585,Use the cellphone while driving,-1,0,0,0,0,0,0,0,1,0,0
587,he use wrong ways and very bad car and he use traffic rules not true,-1,0,1,0,0,0,0,1,1,0,0
588,He was not wearing mask but coughing,-1,0,0,1,0,0,0,0,0,0,0
594,"Strong cigarette smell in the car, it's barely possible to breathe, vehicle has broken windshield, do not recommend",-1,0,0,0,0,0,0,1,0,0,0
595,Dirty car,-1,0,0,0,0,0,0,1,0,0,0
596,Rough driving,-1,0,0,0,0,0,0,0,1,0,0
610,"Speed limits and driving ethic drastically ignored, traffic lights ignored, using car signal for no real reason",-1,0,0,1,0,0,0,0,1,0,0
611,"Cigarette smell in the car, almost impossible to breathe",-1,0,0,0,0,0,0,1,0,0,0
613,the car stank cigarettes (it's just disgusting!,-1,0,0,0,0,0,0,1,0,0,0
615,Car without a partition,-1,0,0,0,0,0,0,1,0,0,0
618,The driver drove recklessly and throw me all over the back seat. He was also on his phone searching & lowed music,-1,0,0,1,0,0,0,0,1,0,0
625,Recless driving,-1,0,0,0,0,0,0,0,1,0,0
626,"dangerous driving, late arriving, no call   with the waiting point",-1,0,1,0,0,0,0,0,1,0,0
627,Smell in the car,-1,0,0,0,0,0,0,1,0,0,0
628,angry and aggressive,-1,0,0,1,0,0,0,0,0,0,0
633,Began needless discussions,-1,0,0,1,0,0,0,0,0,0,0
641,The driver was texting all the way,-1,0,0,0,0,0,0,0,1,0,0
643,He was rude and didn’t even come to the correct pick up and got very grumpy and started rash driving aggressively,-1,0,1,1,0,0,0,0,1,0,0
663,Texting while driving,-1,0,0,0,0,0,0,0,1,0,0
665,I forgot my document inside this driver car. I call him but I couldn’t reach to him. Please can you help me to contact,-1,0,0,0,0,0,1,0,0,0,0
670,Not safety way of driving,-1,0,0,0,0,0,0,0,1,0,0
682,Drove too fast and dangerous,-1,0,0,0,0,0,0,0,1,0,0
687,Scary fast driving,-1,0,0,0,0,0,0,0,1,0,0
693,Was on a call all through the ride,-1,0,0,0,0,0,0,0,1,0,0
696,Driver was using his phone while driving,-1,0,0,0,0,0,0,0,1,0,0
701,He left my package in the rain,-1,0,0,1,0,0,0,0,0,0,0
708,Strong LPG smell in the car. open windows during the drive to mask the smell. driver a bit aggressive,-1,0,0,1,0,0,0,1,0,0,0
710,He was aggressive,-1,0,0,1,0,0,0,0,0,0,0
714,Violated many rules like crossing double line,-1,0,0,0,0,0,0,0,1,0,0
716,I forgot my phone and he gave it back,-1,0,0,0,0,0,1,0,0,0,0
730,Rough driving,-1,0,0,0,0,0,0,0,1,0,0
738,very daring sir calling my cell phone in hours already out of service. is a stalker,-1,0,0,1,0,0,0,0,0,0,0
742,playing with phone while driving. No mask,-1,0,0,1,0,0,0,0,1,0,0
767,"Driver cant drive or read maps , dangerous to be on road",-1,0,1,0,0,0,0,0,1,0,0
772,not adequate but very fast,-1,0,0,1,0,0,0,0,0,0,0
773,Very bad and foul smell in the car,-1,0,0,0,0,0,0,1,0,0,0
774,Driving approach,-1,0,1,0,0,0,0,0,0,0,0
780,Behave for driving was bad fight with me for speaking in the phone,-1,0,0,1,0,0,0,0,1,0,0
790,"agressive driving. The driver didn't yield to pedestrians, was harassing other cars. I didn't feel safe",-1,0,0,0,0,0,0,0,1,0,0
793,"A real race car driver, a fast and furious experience",-1,0,0,0,0,0,0,0,1,0,0
813,The driver little busy with mobile while driving,-1,0,0,0,0,0,0,0,1,0,0
817,The driver was chasing other cars and arguing with another driver on the road.He didn’t wear mask. But he was nice to me,-1,0,0,1,0,0,0,0,1,0,0
818,"Speeding and not driving safely, putting passengers at risk",-1,0,0,0,0,0,0,0,1,0,0
828,"Smoking iqos while driving, missing the right turn",-1,0,1,1,0,0,0,0,0,0,0
831,"Driver was on his phone, not concentrated on the road. There was a chance to have an accident",-1,0,0,0,0,0,0,0,1,0,0
851,He was texting and driving,-1,0,0,0,0,0,0,0,1,0,0
856,"No heater in the taxi , too cold . Had to cut the trip short",-1,0,0,0,0,0,0,1,0,0,0
858,Driver without mask and horrible russian music,-1,0,0,1,0,0,0,0,0,0,0
879,"Rude, not driving safe and keeps his car stuffy",-1,0,0,1,0,0,0,1,1,0,0
888,"Drives dangerously, Violates driving rules",-1,0,0,0,0,0,0,0,1,0,0
891,Played russ pop,-1,0,0,1,0,0,0,0,0,0,0
904,I lost money in the taxi can i get assistance please,-1,0,0,0,0,0,1,0,0,0,0
905,"Driver was driving with sharp turns on the straight street, which didn't feel safe at all",-1,0,0,0,0,0,0,0,1,0,0
907,Safety belt was out of order,-1,0,0,0,0,0,0,1,0,0,0
916,Bad and racist. Was smoking inside the car when my pregnant wife doesn’t want it. He refused to wind down the window,-1,0,0,1,0,0,0,0,0,0,0
938,The driver puts passengers in risk with his driving skills. He navigates around the town violating rules,-1,0,0,0,0,0,0,0,1,0,0
940,"He was driving so fast, that we almost ran into another car",-1,0,0,0,0,0,0,0,1,0,0
942,Not coordinated and rough. Didn't the expected balance. Driving with a phone on the ear using shoulder to support it,-1,0,0,0,0,0,0,0,1,0,0
964,Smelly car,-1,0,0,0,0,0,0,1,0,0,0
970,Driver starts smoking in a car during last mile,-1,0,0,1,0,0,0,0,0,0,0
972,Driver violated road signs and rules,-1,0,0,0,0,0,0,0,1,0,0
986,driver smoked before the arrival and all trip we felt bad smell,-1,0,0,1,0,0,0,1,0,0,0
993,There was a really terrible smell in the cars,-1,0,0,0,0,0,0,1,0,0,0
1007,Can you please teach your driver about driving rule? How can he be chatting and playing games at any time?,-1,0,0,0,0,0,0,0,1,0,0
